335,APT,VER,3,MCQ,"Dev, Kumar, Nilesh, Ankur and Pintu are standing facing to the North in a playground such as given below:

Kumar is at 40 m to the right of Ankur.
Dev is are 60 m in the south of Kumar.
Nilesh is at a distance of 25 m in the west of Ankur.
Pintu is at a distance of 90 m in the North of Dev.If a boy starting from Nilesh, met to Ankur and then to Kumar and after this he to Dev and then to Pintu and whole the time he walked in a straight line, then how much total distance did he cover?

",215 m,155 m,245 m,185 m,1,NULL,NULL,NULL
336,APT,VER,1,MCQ,"Six flats on a floor in two rows facing North and South are allotted to P, Q, R, S, T and U.
Q gets a North facing flat and is not next to S.
S and U get diagonally opposite flats.
R next to U, gets a south facing flat and T gets North facing flat.If the flats of P and T are interchanged then whose flat will be next to that of U?

",P,Q,R,T,3,NULL,NULL,NULL
337,APT,VER,2,MCQ,"Rohit walked 25 m towards south. Then he turned to his left and walked 20 m. He then turned to his left and walked 25 m. He again turned to his right and walked 15 m. At what distance is he from the starting point and in which direction?

",35 m East,35 m North,30 m West,45 m East,1,NULL,NULL,NULL
338,APT,VER,3,MCQ,"Umesh directly went from P, to Q which is 9 feet distant. Then he turns to the right and walked 4 feet. After this he turned to the right and walked a distance which is equal from P to Q. Finally he turned to the right and walked 3 feet. How far is he now from P?

",6 feet,5 feet,1 feet,0 feet,3,NULL,NULL,NULL
339,APT,VER,1,MCQ,"Sachin walks 20 km towards North. He turns left and walks 40 km. He again turns left and walks 20 km. Finally he moves 20 km after turning to the left. How far is he from his starting position?

",20 km.,30 km.,50 km.,60 km.,1,NULL,NULL,NULL
340,APT,VER,2,MCQ,"Two bus tickets from city A to B and three tickets from city A to C cost Rs. 77 but three tickets from city A to B and two tickets from city A to C cost Rs. 73. What are the fares for cities B and C from A ?

","Rs. 4, Rs. 23","Rs. 13, Rs. 17","Rs. 15, Rs. 14","Rs. 17, Rs. 13",2,NULL,NULL,NULL
341,APT,VER,1,MCQ,"A, B, C, D and E play a game of cards. A says to B, ""If you give me three cards, you will have as many as E has and if I give you three cards, you will have as many as D has."" A and B together have 10 cards more than what D and E together have. If B has two cards more than what C has and the total number of cards be 133, how many cards does B have ?

",22,23,25,35,3,NULL,NULL,NULL
342,APT,VER,2,MCQ,"In a garden, there are 10 rows and 12 columns of mango trees. The distance between the two trees is 2 metres and a distance of one metre is left from all sides of the boundary of the garden. The length of the garden is

",20 m,22 m,24 m,26 m,3,NULL,NULL,NULL
343,APT,VER,3,MCQ,"A tailor had a number of shirt pieces to cut from a roll of fabric. He cut each roll of equal length into 10 pieces. He cut at the rate of 45 cuts a minute. How many rolls would be cut in 24 minutes ?

",32 rolls,54 rolls,108 rolls,120 rolls,4,NULL,NULL,NULL
344,APT,VER,1,MCQ,"David gets on the elevator at the 11th floor of a building and rides up at the rate of 57 floors per minute. At the same time, Albert gets on an elevator at the 51st floor of the same building and rides down at the rate of 63 floors per minute. If they continue travelling at these rates, then at which floor will their paths cross ?

",19,28,30,37,3,NULL,NULL,NULL
345,APT,VER,2,MCQ,"A bird shooter was askgd how many birds he had in the bag. He replied that there were all sparrows but six, all pigeons but six, and all ducks but six. How many birds he had in the bag in all?

",9,18,27,36,1,NULL,NULL,NULL
346,APT,VER,3,MCQ,"In three coloured boxes - Red, Green and Blue, 108 balls are placed. There are twice as many balls in the green and red boxes combined as there are in the blue box and twice as many in the blue box as there are in the red box. How many balls are there in the green box ?

",18,36,45,None of these,4,NULL,NULL,NULL
347,APT,VER,1,MCQ,"At a dinner party every two guests used a bowl of rice between them, every three guests used a bowl of dal between them and every four used a bowl of meat between them. There were altogether 65 dishes. How many guests were present at the party ?

",60,65,90,None of these,1,NULL,NULL,NULL
348,APT,VER,2,MCQ,"In a cricket match, five batsmen A, B, C, D and E scored an average of 36 runs. D Scored 5 more than E; E scored 8 fewer than A; B scored as many as D and E combined; and B and C scored 107 between them. How many runs did E score ?

",62,45,28,20,4,NULL,NULL,NULL
349,APT,VER,3,MCQ,"The total number of digits used in numbering the pages of a book having 366 pages is

",732,990,1098,1305,2,NULL,NULL,NULL
350,APT,VER,1,MCQ,"A bulb always has

",Glass,Current,Filament,Light,3,NULL,NULL,NULL
351,APT,VER,2,MCQ,"What is always in worry?

",Difficulty,Unrest,Non-Cooperation,Poignancy,2,NULL,NULL,NULL
352,APT,VER,1,MCQ,"Controversy always involves

",Dislike,Injustice,Disagreement,Passion,3,NULL,NULL,NULL
353,APT,VER,2,MCQ,"CORPULENT

",Lean,Gaunt,Emaciated,"Obese
",4,NULL,NULL,NULL
354,APT,VER,3,MCQ,EMBEZZLE,Misappropriate,Balance,Remunerate,Clear,1,NULL,NULL,NULL
355,APT,VER,1,MCQ,"VENT

",Opening,Stodge,End,Past tense of go,1,NULL,NULL,NULL
356,APT,VER,2,MCQ,"AUGUST

",Common,Ridiculous,Dignified,"Petty
",3,NULL,NULL,NULL
357,APT,VER,3,MCQ,"INEXPLICABLE

",Confusing,Unaccountable,Chaotic,Unconnected,2,NULL,NULL,NULL
358,APT,VER,1,MCQ,DEIFY,Flatter,Challenge,Worship,Face,3,NULL,NULL,NULL
359,APT,VER,2,MCQ,"HARBINGER
",Messenger,Steward,Forerunner,Pilot,3,NULL,NULL,NULL
360,APT,VER,3,MCQ,"ZANY

",Clown,"Pet
",Thief,Magician,1,NULL,NULL,NULL
361,APT,VER,1,MCQ,"TACITURNITY

",Dumbness,Changeablemess,Hesitation,Reserve,4,NULL,NULL,NULL
362,APT,VER,2,MCQ,GARRULITY,Credulity,Senility,Loquaciousness,"Speciousness
",3,NULL,NULL,NULL
363,APT,VER,3,MCQ,"MOROSE

",Annoyed,Gloomy,Moody,Displeased,2,NULL,NULL,NULL
364,APT,VER,1,MCQ,DEBACLE,Collapse,Decline,Defeat,Disgrace,1,NULL,NULL,NULL
365,APT,VER,2,MCQ,"GERMANE

",Responsible,Logical,Possible,Relevant,4,NULL,NULL,NULL
366,APT,VER,3,MCQ,EXODUS,Influx,Home-coming,Return,Restoration,1,NULL,NULL,NULL
367,APT,VER,1,MCQ,"QUIESCENT

",ACTIVE,"Dormant
",Weak,Unconcerned,1,NULL,NULL,NULL
368,APT,VER,2,MCQ,"GREGARIOUS

",Antisocial,Glorious,Horrendous,Similar,1,NULL,NULL,NULL
369,APT,VER,3,MCQ,"EVASIVE

",Free,Honest,Liberal,Frank,2,NULL,NULL,NULL
370,APT,VER,1,MCQ,"CAPACIOUS

",Limited,Caring,Foolish,Changeable,1,NULL,NULL,NULL
371,APT,VER,2,MCQ,"SACROSANCT

",Irreligious,Unethical,Irreverent,Unholy,4,NULL,NULL,NULL
372,APT,VER,3,MCQ,"HAPLESS

",Cheerful,Consistent,Fortunate,Shapely,3,NULL,NULL,NULL
373,APT,VER,1,MCQ,"EQUANIMITY

",Resentment,Dubiousness,Duplicity,Excitement,4,NULL,NULL,NULL
374,APT,VER,2,MCQ,"SUBSERVIENT

",Aggressive,Straightforward,Dignified,Supercilious,3,NULL,NULL,NULL
375,APT,VER,1,MCQ,"GULLIBLE

",Incredulous,Fickle,Easy,Stylish,1,NULL,NULL,NULL
376,APT,VER,2,MCQ,"CONCEDE

",Object,Refuse,Grant,Accede,2,NULL,NULL,NULL
377,APT,VER,3,MCQ,"FICKLE

",Courageous,Sincere,Steadfast,Humble,3,NULL,NULL,NULL
378,APT,VER,1,MCQ,"Extreme old age when a man behaves like a fool

",Imbecility,Senility,Dotage,Superannuation,3,NULL,NULL,NULL
379,APT,VER,2,MCQ,"A person who insists on something

",Disciplinarian,Stickler,Instantaneous,Boaster,2,NULL,NULL,NULL
380,APT,VER,3,MCQ,"Words inscribed on tomb

",Epitome,Epistle,Epilogue,Epitaph,4,NULL,NULL,NULL
381,APT,VER,1,MCQ,"Teetotaller means

",One who abstains from theft,One who abstains from meat,One who abstains from taking wine,One who abstains from malice,3,NULL,NULL,NULL
382,APT,VER,2,MCQ,"Habitually silent or talking little

",Servile,Unequivocal,Taciturn,Synoptic,3,NULL,NULL,NULL
383,APT,VER,3,MCQ,"Parts of a country behind the coast or a river's banks

",Isthmus,Archipelago,Hinterland,Swamps,3,NULL,NULL,NULL
384,APT,VER,1,MCQ,"Giving undue favours to one's own kith and kin

",Nepotism,Favouritism,Wordliness,Corruption,1,NULL,NULL,NULL
385,APT,VER,2,MCQ,"Hater of learning and knowledge

",Misologist,Bibliophile,Misogynist,Misanthropist,1,NULL,NULL,NULL
386,APT,VER,1,MCQ,"One who dabbles in fine arts for the love of it and not for monetary gains

",Connoisseur,Amateur,Professional,Dilettante,2,NULL,NULL,NULL
387,APT,VER,2,MCQ,"A school boy who cuts classes frequently is a

",Defeatist,Sycophant,Truant,Martinet,3,NULL,NULL,NULL
388,APT,VER,3,MCQ,"To cause troops, etc. to spread out in readiness for battle

",Disperse,Deploy,Collocate,Align,2,NULL,NULL,NULL
389,APT,VER,1,MCQ,"To issue a thunderous verbal attack

",Languish,Animate,Fulminate,Invigorate,3,NULL,NULL,NULL
390,APT,VER,2,MCQ,"When he
P : did not know
Q : he was nervous and
R : heard the hue and cry at midnight
S : what to do
The Proper sequence should be:",RQPS,QSPR,SQPR,PQRS,1,NULL,NULL,NULL
391,APT,VER,3,MCQ,"The national unity of a free people
P : to make it impracticable
Q : for there to be an arbitrary administration
R : depends upon a sufficiently even balance of political power
S : against a revolutionary opposition that is irreconcilably opposed to it
The Proper sequence should be:",QRPS,QRSP,RPQS,RSPQ,4,NULL,NULL,NULL
392,APT,VER,1,MCQ,"This time
P : exactly what he had been told
Q : the young man did
R : beyond his dreams
S : and the plan succeeded
The Proper sequence should be:",QPRS,QPSR,PQSR,QSRP,2,NULL,NULL,NULL
393,APT,VER,2,MCQ,"
It is not, therefore
P : that I pay a tribute
Q : to conductors as a class
R : with any feeling of unfriendliness
S : to a particular member of that class
The Proper sequence should be:

",PQRS,RQPS,RSPQ,PSRQ,3,NULL,NULL,NULL
394,APT,VER,3,MCQ,"The majestic mahogany table
P : belongs to an old prince
Q : which has one leg missing
R : who is no impoverished
S : but not without some pride
The Proper sequence should be:",PQSR ,QRSP,PRSQ,QPRS,4,NULL,NULL,NULL
395,APT,VER,1,MCQ,"Little
P : that he had been let down
Q : stood by all these years
R : did he realise
S : by a colleague whom he had
The Proper sequence should be:",RPSQ,RSQP,QSRP,QSPR,1,NULL,NULL,NULL
396,APT,VER,2,MCQ," 
I saw that
P : but seeing my host in this mood
Q : I deemed it proper to take leave
R : as I had frequently done before
S : it had been my intention to pass the night there
The Proper sequence should be:",QPSR,QRPS,SPQR,SRPQ,4,NULL,NULL,NULL
397,APT,VER,3,MCQ,"Though he dialled frequently
P : on telephone
Q : my brother could not contact me
R : and had left no information
S : as I had gone out of office
The Proper sequence should be:",QPRS,SQRP,QPSR,SPQR,3,NULL,NULL,NULL
398,APT,VER,1,MCQ,"All such students
P : get success
Q : who are honest and hard-working
R : and recognition
S : in very walk of life
The Proper sequence should be:",SPRQ,PRQS,QPRS,PSRQ,3,NULL,NULL,NULL
399,APT,VER,2,MCQ," 
With her body
P : dragging her unwilling feet
Q : weak and infirm
R : doubled with age
S : she persisted in her mission
The Proper sequence should be:",PQRS,QPRS,RQPS,SRPQ,3,NULL,NULL,NULL
400,APT,VER,3,MCQ,"We must read
P : if we want to absorb the fruits of great literature
Q : but with concentration
R : them not as we do cricket stories
S : undefined
The Proper sequence should be:",QPSR,PSQR,PRSQ,PRQS,1,NULL,NULL,NULL
401,APT,VER,1,MCQ,"Of many artists
P : those who impressed me the most
Q : I was a child
R : but those with unique personalities off stage
S : were not always the successful ones
The Proper sequence should be:",SRQP,QRSP,RSPQ,QPSR,4,NULL,NULL,NULL
402,FE,JAVA,2,MCQ,"Which four options describe the correct default values for array elements of the types indicated 1)int -> 0 2)String -> ""null"" 3)Dog -> null 4)char -> '\u0000' 5)float -> 0.0f 6)boolean -> true","1, 2, 3, 4","1, 3, 4, 5","1, 3, 4, 5","3, 4, 5, 6",2,NULL,NULL,NULL
403,FE,JAVA,3,MCQ,Which one of these lists contains only Java programming language keywords,"class, if, void, long, Int, continue","goto, instanceof, native, finally, default, throws","try, virtual, throw, final, volatile, transient","strictfp, constant, super, implements, do",2,NULL,NULL,NULL
404,FE,JAVA,1,MCQ,"Which will legally declare, construct, and initialize an array","int [] myList = {""1"", ""2"", ""3""};",,"int myList [] [] = {4,9,7,0};","int myList [] = {4, 3, 7};",4,NULL,NULL,NULL
405,FE,JAVA,2,MCQ,Which is a reserved word in the Java programming language?,method,native,subclasses,reference,2,NULL,NULL,NULL
406,FE,JAVA,3,MCQ,Which is a valid keyword in java,interface,string,Float,unsigned,1,NULL,NULL,NULL
407,FE,JAVA,1,MCQ,Which one of the following will declare an array and initialize it with five numbers?,Array a = new Array(5);,"int [] a = {23,22,21,20,19};",int a [] = new int[5];,int [5] array;,2,NULL,NULL,NULL
408,FE,JAVA,2,MCQ,Which is the valid declarations within an interface definition,public double methoda();,public final double methoda();,static void methoda(double d1);,protected void methoda(double d1);,1,NULL,NULL,NULL
409,FE,JAVA,1,MCQ,Which one is a valid declaration of a boolean,boolean b1 = 0;,boolean b2 = 'false';,boolean b3 = false;,boolean b4 = Boolean.false();,3,NULL,NULL,NULL
410,FE,JAVA,2,MCQ,Which is a valid declarations of a String,String s1 = null;,String s2 = 'null';,String s3 = (String) 'abc';,String s4 = (String) '\ufeed';,1,NULL,NULL,NULL
411,FE,JAVA,3,MCQ,What is the numerical range of a char?,0 to 65535,-128 to 127,-(215) to (215) - 1,0 to 32767,4,NULL,NULL,NULL
412,FE,JAVA,1,MCQ,Which is true about an anonymous inner class,It can extend exactly one class and implement exactly one interface.,It can extend exactly one class and can implement multiple interfaces.,It can extend exactly one class or implement exactly one interface.,It can implement multiple interfaces regardless of whether it also extends a class.,3,NULL,NULL,NULL
413,FE,JAVA,2,MCQ,Which is true about a method-local inner class,It must be marked final.,It can be marked abstract,It can be marked public.,It can be marked static.,2,NULL,NULL,NULL
414,FE,JAVA,3,MCQ,Which statement is true about a static nested class?,You must have a reference to an instance of the enclosing class in order to instantiate it.,It does not have access to nonstatic members of the enclosing class.,It's variables and methods must be static.,It must extend the enclosing class.,2,NULL,NULL,NULL
415,FE,JAVA,1,MCQ,Which constructs an anonymous inner class instance?,Runnable r = new Runnable() { };,Runnable r = new Runnable(public void run() { });,Runnable r = new Runnable { public void run(){}};,System.out.println(new Runnable() {public void run() { }});,4,NULL,NULL,NULL
416,FE,JAVA,2,MCQ,What is the most restrictive access modifier that will allow members of one class to have access to members of another class in the same package?,public,abstract,protected,default access,4,NULL,NULL,NULL
417,FE,JAVA,3,MCQ,Which cause a compiler error?,"int[ ] scores = {3, 5, 7};","int [ ][ ] scores = {2,7,6}, {9,3,45};","String cats[ ] = {""Fluffy"", ""Spot"", ""Zeus""};","boolean results[ ] = new boolean [] {true, false, true};",2,NULL,NULL,NULL
418,FE,JAVA,1,MCQ,You want a class to have access to members of another class in the same package. Which is the most restrictive access that accomplishes this objective?,public,private,protected,default access,4,NULL,NULL,NULL
419,FE,JAVA,2,MCQ,Which one creates an instance of an array?,int[ ] ia = new int[15];,float fa = new float[20];,"char[ ] ca = ""Some String"";","int ia[ ] [ ] = { 4, 5, 6 }, { 1,2,3 };",1,NULL,NULL,NULL
420,FE,JAVA,1,MCQ,Which of the following class level (nonlocal) variable declarations will not compile?,protected int a;,transient int b = 3;,private synchronized int e;,volatile int d;,3,NULL,NULL,NULL
421,FE,JAVA,2,MCQ,"Given a method in a protected class, what access modifier do you use to restrict access to that method to only the other members of the same class?",final,static,private,protected,3,NULL,NULL,NULL
422,FE,JAVA,3,MCQ,Which is a valid declaration within an interface?,public static short stop = 23;,protected short stop = 23;,transient short stop = 23;,final void madness(short stop);,1,NULL,NULL,NULL
423,FE,JAVA,1,MCQ,What is the name of the method used to start a thread execution?,init();,start();,run();,resume();,2,NULL,NULL,NULL
424,FE,JAVA,2,MCQ,Which cannot directly cause a thread to stop executing?,Calling the SetPriority() method on a Thread object.,Calling the wait() method on an object.,Calling notify() method on an object.,Calling read() method on an InputStream object.,3,NULL,NULL,NULL
425,FE,JAVA,3,MCQ,Which of the following will directly stop the execution of a Thread?,wait(),notify(),notifyall(),exits synchronized code,1,NULL,NULL,NULL
426,FE,JAVA,1,MCQ,Which method must be defined by a class implementing the java.lang.Runnableinterface?,void run(),public void run(),public void start(),void run(int priority),2,NULL,NULL,NULL
427,FE,JAVA,2,MCQ,Which will contain the body of the thread?,run();,start();,stop();,main();,1,NULL,NULL,NULL
428,FE,JAVA,3,MCQ,Which method registers a thread in a thread scheduler?,run();,construct();,start();,register();,3,NULL,NULL,NULL
429,FE,JAVA,1,MCQ,"Assume the following method is properly synchronized and called from a thread A on an object B: wait(2000); After calling this method, when will the thread A become a candidate to get another turn at the CPU?","After thread A is notified, or after two seconds.","After the lock on B is released, or after two seconds.",Two seconds after thread A is notified.,Two seconds after lock B is released.,1,NULL,NULL,NULL
430,FE,JAVA,2,MCQ,Which of the following will not directly cause a thread to stop?,notify(),wait(),InputStream access,sleep(),1,NULL,NULL,NULL
431,FE,JAVA,3,MCQ,"Which class or interface defines the wait(), notify(),and notifyAll() methods?",Object,Thread,Runnable,Class,1,NULL,NULL,NULL
432,FE,JAVA,1,MCQ,"What is the value of ""d"" after this line of code has been executed? double d = Math.round ( 2.5 + Math.random() );",2,3,4,2.5,2,NULL,NULL,NULL
433,FE,JAVA,2,MCQ,Which of the following would compile without error?,int a = Math.abs(-5);,int b = Math.abs(5.0);,int c = Math.abs(5.5F);,int d = Math.abs(5L);,1,NULL,NULL,NULL
434,FE,JAVA,3,MCQ,Suppose that you would like to create an instance of a new Map that has an iteration order that is the same as the iteration order of an existing instance of a Map. Which concrete implementation of the Map interface should be used for the new instance?,TreeMap,HashMap,LinkedHashMap,The answer depends on the implementation of the existing instance,3,NULL,NULL,NULL
435,FE,JAVA,1,MCQ,"Which class does not override the equals() and hashCode() methods, inheriting them directly from class Object?",java.lang.String,java.lang.Character,java.lang.Double,java.lang.StringBuffer,3,NULL,NULL,NULL
436,FE,JAVA,2,MCQ,"Which collection class allows you to grow or shrink its size and provides indexed access to its elements, but whose methods are not synchronized?",java.util.HashSet,java.util.LinkedHashSet,java.util.List,java.util.ArrayList,4,NULL,NULL,NULL
437,FE,JAVA,3,MCQ,You need to store elements in a collection that guarantees that no duplicates are stored and all elements can be accessed in natural order. Which interface provides that capability?,java.util.Map,java.util.Map,java.util.List,java.util.Collection,2,NULL,NULL,NULL
438,FE,JAVA,1,MCQ,Which interface does java.util.Hashtable implement?,Java.util.Map,Java.util.List,Java.util.HashTable,Java.util.Collection,1,NULL,NULL,NULL
439,FE,JAVA,2,MCQ,Which interface provides the capability to store objects using a key-value pair?,Java.util.Map,Java.util.Set,Java.util.List,Java.util.Collection,1,NULL,NULL,NULL
440,FE,JAVA,3,MCQ,"Which collection class allows you to associate its elements with key values, and allows you to retrieve objects in FIFO (first-in, first-out) sequence?",java.util.ArrayList,java.util.LinkedHashMap,java.util.HashMap,java.util.TreeMap,2,NULL,NULL,NULL
441,FE,JAVA,1,MCQ,"Which collection class allows you to access its elements by associating a key with an element's value, and provides synchronization?",java.util.SortedMap,java.util.TreeMap,java.util.TreeSet,java.util.Hashtable,4,NULL,NULL,NULL
442,FE,JAVA,2,MCQ,What is the numerical range of char?,0 to 32767,0 to 65535,256 to 255,-32768 to 32767,2,NULL,NULL,NULL
443,FE,CN,1,MCQ,How long is an IPv6 address?,32 bits,128 bytes,64 bits,128 bits,4,NULL,NULL,NULL
444,FE,CN,2,MCQ,What flavor of Network Address Translation can be used to have one IP address allow many users to connect to the global Internet?,NAT,Static,Dynamic,PAT,4,NULL,NULL,NULL
445,FE,CN,3,MCQ,What command is used to create a backup configuration?,copy running backup,copy running-config startup-config,config mem,wr mem,2,NULL,NULL,NULL
446,FE,CN,1,MCQ,You have 10 users plugged into a hub running 10Mbps half-duplex. There is a server connected to the switch running 10Mbps half-duplex as well. How much bandwidth does each host have to the server?,100 kbps,1 Mbps,2 Mbps,10 Mbps,4,NULL,NULL,NULL
447,FE,CN,2,MCQ,Which WLAN IEEE specification allows up to 54Mbps at 2.4GHz?,A,B,G,N,3,NULL,NULL,NULL
448,FE,CN,3,MCQ,Which of the following is the valid host range for the subnet on which the IP address 192.168.168.188 255.255.255.192 resides?,192.168.168.129-190,192.168.168.129-191,192.168.168.128-190,192.168.168.128-192,1,NULL,NULL,NULL
449,FE,CN,1,MCQ,"To back up an IOS, what command will you use?",backup IOS disk,copy ios tftp,copy tftp flash,copy flash tftp,4,NULL,NULL,NULL
450,FE,CN,2,MCQ,What protocol does PPP use to identify the Network layer protocol?,NCP,ISDN,HDLC,LCP,1,NULL,NULL,NULL
451,FE,CN,3,MCQ,Which of the following commands will allow you to set your Telnet password on a Cisco router?,line telnet 0 4,line aux 0 4,line vty 0 4,line con 0,3,NULL,NULL,NULL
452,FE,CN,1,MCQ,Which protocol does DHCP use at the Transport layer?,IP,TCP,UDP,ARP,3,NULL,NULL,NULL
453,FE,CN,2,MCQ,Which command is used to determine if an IP access list is enabled on a particular interface?,show access-lists,show access-lists,show ip interface,show interface access-lists,3,NULL,NULL,NULL
454,FE,CN,1,MCQ,Where is a hub specified in the OSI model?,Session layer,Physical layer,Data Link layer,Application layer,2,NULL,NULL,NULL
455,FE,CN,2,MCQ,What does the passive command provide to dynamic routing protocols?,Stops an interface from sending or receiving periodic dynamic updates.,Stops an interface from sending periodic dynamic updates but not from receiving updates.,Stops the router from receiving any dynamic updates.,Stops the router from sending any dynamic updates.,2,NULL,NULL,NULL
456,FE,CN,3,MCQ,Which protocol is used to send a destination network unknown message back to originating hosts?,TCP,ARP,ICMP,BootP,3,NULL,NULL,NULL
457,FE,CN,1,MCQ,How often are BPDUs sent from a layer 2 device?,Never,Every 2 seconds,Every 10 minutes,Every 30 seconds,2,NULL,NULL,NULL
458,FE,CN,2,MCQ,How many broadcast domains are created when you segment a network with a 12-port switch?,1,2,5,12,1,NULL,NULL,NULL
459,FE,CN,3,MCQ,What does the command routerA(config)#line cons 0 allow you to perform next?,Set the Telnet password.,Shut down the router.,Set your console password.,Disable console connections.,3,NULL,NULL,NULL
460,FE,CN,1,MCQ,Which router command allows you to view the entire contents of all access lists?,show all access-lists,show access-lists,show ip interface,show interface,2,NULL,NULL,NULL
461,FE,CN,2,MCQ,Which class of IP address has the most host addresses available by default?,A,B,C,A and B,1,NULL,NULL,NULL
462,FE,CN,3,MCQ,"In a network with dozens of switches, how many root bridges would you have?",1,2,5,12,1,NULL,NULL,NULL
463,FE,CN,1,MCQ,"What PPP protocol provides dynamic addressing, authentication, and multilink?",NCP,HDLC,LCP,X.25,3,NULL,NULL,NULL
464,FE,CN,2,MCQ,What is a stub network?,A network with more than one exit point.,A network with more than one exit and entry point.,A network with only one entry and no exit point.,A network that has only one entry and exit point.,4,NULL,NULL,NULL
465,FE,CN,3,MCQ,"If your router is facilitating a CSU/DSU, which of the following commands do you need to use to provide the router with a 64000bps serial link?",RouterA(config)#bandwidth 64,RouterA(config-if)#bandwidth 64000,RouterA(config-if)#clock rate 64,RouterA(config-if)#clock rate 64000,4,NULL,NULL,NULL
466,FE,CN,1,MCQ,Which one of the following is true regarding VLANs?,wo VLANs are configured by default on all Cisco switches.,VLANs only work if you have a complete Cisco switched internetwork. No off-brand switches are allowed.,You should not have more than 10 switches in the same VTP domain.,VTP is used to send VLAN information to switches in a configured VTP domain.,4,NULL,NULL,NULL
467,FE,CN,2,MCQ,What does a VLAN do?,Acts as the fastest port to all servers.,Provides multiple collision domains on one switch port.,Breaks up broadcast domains in a layer 2 switch internetwork.,Provides multiple broadcast domains within a single collision domain.,3,NULL,NULL,NULL
468,FE,CN,3,MCQ,What is the main reason the OSI model was created?,To create a layered model larger than the DoD model.,So application developers can change only one layer's protocols at a time.,So different networks could communicate.,So Cisco could use the model.,2,NULL,NULL,NULL
469,FE,CN,1,MCQ,How many collision domains are created when you segment a network with a 12-port switch?,1,2,5,12,4,NULL,NULL,NULL
470,FE,CN,2,MCQ,"What command will display the line, protocol, DLCI, and LMI information of an interface?",sh pvc,show interface,show frame-relay pvc,show run,2,NULL,NULL,NULL
471,FE,CN,3,MCQ,Which protocol does Ping use?,TCP,ARP,ICMP,BootP,3,NULL,NULL,NULL
472,FE,CN,1,MCQ,Which command is used to upgrade an IOS on a Cisco router?,copy tftp flash,copy tftp run,copy tftp start,config net,1,NULL,NULL,NULL
473,FE,CN,2,MCQ,"If you wanted to delete the configuration stored in NVRAM, what would you type?",erase startup,erase nvram,delete nvram,erase running,1,NULL,NULL,NULL
474,FE,CN,3,MCQ,What layer in the TCP/IP stack is equivalent to the Transport layer of the OSI model?,Application,Host-to-Host,Internet,Network Access,2,NULL,NULL,NULL
475,FE,CN,1,MCQ,"You want to implement a mechanism that automates the IP configuration, including IP address, subnet mask, default gateway, and DNS information. Which protocol will you use to accomplish this?",SMTP,SNMP,DHCP,ARP,3,NULL,NULL,NULL
476,FE,CN,2,MCQ,Which of the following is private IP address?,12.0.0.1,168.172.19.39,172.15.14.36,192.168.24.43,4,NULL,NULL,NULL
477,FE,CN,1,MCQ,Which of the following allows a router to respond to an ARP request that is intended for a remote host?,Gateway DP,Reverse ARP (RARP),Proxy ARP,Inverse ARP (IARP),3,NULL,NULL,NULL
478,FE,CN,2,MCQ,The DoD model (also called the TCP/IP stack) has four layers. Which layer of the DoD model is equivalent to the Network layer of the OSI model?,Application,Host-to-Host,Internet,Network Access,3,NULL,NULL,NULL
479,FE,CN,3,MCQ,Which class of IP address provides a maximum of only 254 host addresses per network ID?,Class A,Class B,Class C,Class D,3,NULL,NULL,NULL
480,FE,CN,1,MCQ,"If you use either Telnet or FTP, which is the highest layer you are using to transmit data?",Application,Presentation,Session,Transport,1,NULL,NULL,NULL
481,FE,CN,2,MCQ,Which of the following is the decimal and hexadecimal equivalents of the binary number 10011101?,"155, 0x9B","157, 0x9D","159, 0x9F","185, 0xB9",2,NULL,NULL,NULL
482,FE,CN,3,MCQ,Which layer 4 protocol is used for a Telnet connection?,IP,TCP,TCP/IP,UDP,2,NULL,NULL,NULL
483,FE,CN,1,MCQ,What protocol is used to find the hardware address of a local device?,RARP,ARP,IP,ICMP,2,NULL,NULL,NULL
484,FE,CN,2,MCQ,Which of the following protocols uses both TCP and UDP?,FTP,SMTP,Telnet,DNS,4,NULL,NULL,NULL
485,FE,CN,3,MCQ,What is the address range of a Class B network address in binary?,01xxxxxx,0xxxxxxx,10xxxxxx,110xxxxx,3,NULL,NULL,NULL
486,FE,CN,1,MCQ,Which of the following commands sets the secret password to Cisco?,enable secret password Cisco,,enable secret cisco,enable secret Cisco,enable password Cisco,NULL,NULL,NULL
487,FE,CN,2,MCQ,"What layer of the OSI model would you assume the problem is in if you type show interface serial 1 and receive the following message? ""Serial1 is down, line protocol is down.""",Physical layer,Data Link layer,Network layer,None. It is a router problem.,1,NULL,NULL,NULL
488,FE,CN,1,MCQ,Which of the following commands displays the configurable parameters and statistics of all interfaces on a router?,show running-config,show startup-config,show interfaces,show versions,3,NULL,NULL,NULL
489,FE,CN,2,MCQ,Which of the following commands will configure all the default VTY ports on a router?,Router#line vty 0 4,Router(config)#line vty 0 4,Router(config-if)#line console 0,Router(config)#line vty all,2,NULL,NULL,NULL
490,FE,CN,3,MCQ,You need to find the broadcast address used on a LAN on your router. What command will you type into the router from user mode to find the broadcast address?,show running-config,show startup-config,show interfaces,show protocols,3,NULL,NULL,NULL
491,FE,CN,1,MCQ,Which command will delete the contents of NVRAM on a router?,delete NVRAM,delete startup-config,erase NVRAM,erase start,4,NULL,NULL,NULL
492,FE,CN,2,MCQ,What keystroke will terminate setup mode?,Ctrl+Z,Ctrl+C,Ctrl+^,Ctrl+Shift+^,2,NULL,NULL,NULL
